fashion,"['buzz', 'chic', 'craze', 'dernier cri', 'enthusiasm', 'fad', 'flavor', 'go', 'hot ticket', 'last word', 'latest', 'mode', 'rage', 'sensation', 'style', 'ton', 'trend', 'vogue']"
guessed,"['alleged', 'assumed', 'conjectured', 'presumed', 'surmised', 'suspected', 'defensible', 'excusable', 'justifiable', 'vindicable', 'warrantable', 'certifiable', 'documentable', 'well-founded', 'checkable', 'confirmable', 'demonstrable', 'empirical', 'provable', 'supportable', 'sustainable', 'verifiable']"
banana,"['comedian', 'comedienne', 'comic', 'droll', 'farceur', 'funnyman', 'gagger', 'gagman', 'gagster', 'humorist', 'joker', 'jokester', 'merry-andrew', 'stand-up', 'top banana', 'wag', 'wit', 'mime', 'mimic', 'mummer', 'pantaloon', 'antic', 'fool', 'gracioso', 'jester', 'motley', 'scaramouch', 'cutup', 'madcap', 'buffo', 'buffoon', 'clown', 'harlequin', 'zany']"
wrapping,"['banding', 'begirding', 'belting', 'engirding', 'engirdling', 'enwinding', 'girding', 'girdling', 'girthing', 'girting']"
paper,"['blank', 'document', 'form']"
stained,"['bedraggled', 'befouled', 'begrimed', 'bemired', 'besmirched', 'black', 'blackened', 'cruddy', 'dingy', 'dirty', 'draggled', 'dusty', 'filthy', 'foul', 'grimy', 'grotty', 'grubby', 'grungy', 'mucky', 'muddy', 'nasty', 'smudged', 'smutty', 'soiled', 'sordid', 'sullied', 'unclean', 'uncleanly']"
oil,"['canvas', 'oil painting', 'painting']"
holding,"['doom', 'finding', 'judgment', 'ruling', 'sentence']"
string,"['cable', 'cord', 'lace', 'lacing', 'line', 'rope', 'wire']"
touching,"['abutting', 'adjacent', 'adjoining', 'bordering', 'conterminous', 'contiguous', 'flanking', 'flush', 'fringing', 'joining', 'juxtaposed', 'neighboring', 'skirting', 'verging']"
thinking,"['intelligent', 'rational', 'reasonable', 'reasoning']"
myself,"[' oneself  ', ' self  ', ' yours truly  ', ' personally  ', ' me  ', ' ourselves  ', ' i  ', ' writer  ', ' speaker  ', ' author  ']"
holds,"['clenches', 'clings (to)', 'clutches', 'grips']"
package,"['bundle', 'pack', 'packet', 'parcel']"
undone,"['detached', 'free', 'unattached', 'unbound', 'unfastened', 'untied', 'insecure', 'lax', 'loose', 'loosened', 'relaxed', 'slack', 'slackened', 'unsecured', 'baggy', 'blousy', 'saggy']"
fall,"['slip', 'stumble', 'topple', 'trip', 'tumble']"
straight,"['direct', 'linear', 'right', 'straightaway', 'straightforward']"
bowed,"['bowing', 'declined', 'declining', 'descendant', 'descending', 'drooping', 'droopy', 'hanging', 'hung', 'inclining', 'nodding', 'pendulous', 'sagging', 'stooping', 'weeping']"
low,"['equatorial', 'tropical']"
extended,"['figural', 'figurative', 'metaphoric', 'tropical', 'tropological']"
towards,"['about', 'apropos', 'apropos of', 'as far as', 'as for', 'as regards', 'as to', 'concerning', 'of', 'on', 'regarding', 'respecting', 'touching']"
cupping,"[' cup   ', ' karma  ', ' bleeding  ', ' predestinate  ', ' wheel of fortune  ', ' Moirai  ', ' inescapableness  ', ' divine will  ', ' stars  ', ' upshot  ']"
opened,['unclosed']
parcel,"['array', 'assemblage', 'band', 'bank', 'batch', 'battery', 'block', 'bunch', 'clot', 'clump', 'cluster', 'clutch', 'collection', 'constellation', 'group', 'grouping', 'huddle', 'knot', 'lot', 'muster', 'package', 'passel', 'set', 'suite']"
eat,"['consume', 'ingest', 'partake (of)', 'put away', 'put down', 'tuck (away or in)']"
story,"['narrative', 'novelette', 'novella', 'short story', 'tale', 'yarn']"
comic,"['card', 'comedian', 'droll', 'farceur', 'funnyman', 'gagger', 'gagman', 'gagster', 'humorist', 'jester', 'joker', 'jokester', 'wag', 'wit']"
detail,"['item', 'particular', 'point']"
fell,"['bowl (down or over)', 'down', 'drop', 'floor', 'knock down', 'knock over', 'level', 'mow (down)', 'prostrate']"
memory,"['mind', 'recollection', 'remembrance', 'reminiscence']"
amused,"['beaming', 'chuckling', 'giggling', 'smiling', 'blithe', 'blithesome', 'festive', 'gay', 'gleeful', 'jocose', 'jocular', 'jocund', 'jolly', 'jovial', 'laughing', 'merry', 'mirthful', 'sunny', 'bright', 'buoyant', 'carefree', 'cheerful', 'cheery', 'chipper', 'lighthearted', 'lightsome', 'upbeat', 'animated', 'bouncing', 'frisky', 'jaunty', 'lively', 'peppy', 'perky', 'spirited', 'sprightful', 'sprightly', 'vivacious', 'zippy', 'blessed', 'blissful', 'delighted', 'ecstatic', 'elated', 'enraptured', 'entranced', 'euphoric', 'exhilarated', 'exuberant', 'exultant', 'gladsome', 'happy', 'high', 'joyful', 'joyous', 'jubilant', 'overjoyed', 'radiant', 'rapturous', 'ravished', 'thrilled', 'tickled', 'amusing', 'facetious', 'flippant', 'frolicsome', 'funny', 'hilarious', 'jesting', 'joking', 'joshing', 'playful', 'sportive', 'witty', 'cavalier', 'devil-may-care', 'easygoing', 'happy-go-lucky', 'insouciant', 'unconcerned', 'hopeful', 'optimistic', 'rosy', 'sanguine', 'antic', 'comic', 'comical', 'farcical', 'humorous', 'riotous', 'sidesplitting', 'uproarious']"
funny,"['antic', 'chucklesome', 'comedic', 'comic', 'comical', 'droll', 'farcical', 'hilarious', 'humoristic', 'humorous', 'hysterical', 'killing', 'laughable', 'ludicrous', 'ridiculous', 'riotous', 'risible', 'screaming', 'sidesplitting', 'uproarious']"
believed,"['accepted', 'bought', 'credited', 'swallowed', 'took', 'trusted']"
upper,"['higher', 'loftier', 'highest', 'loftiest', 'top', 'topmost', 'upmost', 'uppermost', 'consummate', 'maximal', 'maximized', 'maximum', 'peaked', 'supreme', 'utmost', 'uttermost', 'chief', 'dominant', 'first', 'foremost', 'head', 'leading', 'predominant', 'preeminent', 'premier', 'principal', 'dominant', 'dominating', 'eminent', 'prominent', 'towering', 'elevated', 'escalated', 'heightened', 'jacked (up)', 'lifted', 'raised', 'uplifted', 'upraised']"
caste,"['class', 'estate', 'folk', 'gentry', 'order', 'stratum']"
therefore,"['accordingly', 'consequently', 'ergo', 'hence', 'so', 'thereupon', 'thus', 'wherefore']"
must,"['have (to)', 'need', 'ought (to)', 'shall', 'should']"
touch,['feel']
polluted,"['adulterate', 'adulterated', 'alloyed', 'contaminated', 'dilute', 'diluted', 'impure', 'tainted', 'thinned', 'weakened']"
carry,"['bear', 'cart', 'convey', 'ferry', 'haul', 'lug', 'pack', 'tote', 'transport']"
terribly,"['achingly', 'almighty', 'archly', 'awful', 'awfully', 'badly', 'beastly', 'blisteringly', 'bone', 'colossally', 'corking', 'cracking', 'damn', 'damned', 'dang', 'deadly', 'desperately', 'eminently', 'enormously', 'especially', 'ever', 'exceedingly', 'extra', 'extremely', 'fabulously', 'fantastically', 'far', 'fiercely', 'filthy', 'frightfully', 'full', 'greatly', 'heavily', 'highly', 'hugely', 'immensely', 'incredibly', 'intensely', 'jolly', 'majorly', 'mightily', 'mighty', 'monstrous', 'mortally', 'most', 'much', 'particularly', 'passing', 'rattling', 'real', 'really', 'right', 'roaring', 'roaringly', 'seriously', 'severely', 'so', 'sore', 'sorely', 'spanking', 'specially', 'stinking', 'such', 'super', 'supremely', 'surpassingly', 'that', 'thumping', 'too', 'unco', 'uncommonly', 'vastly', 'very', 'vitally', 'way', 'whacking', 'wicked', 'wildly']"
sad,"['bad', 'blue', 'brokenhearted', 'cast down', 'crestfallen', 'dejected', 'depressed', 'despondent', 'disconsolate', 'doleful', 'down', 'downcast', 'downhearted', 'down in the mouth', 'droopy', 'forlorn', 'gloomy', 'glum', 'hangdog', 'heartbroken', 'heartsick', 'heartsore', 'heavyhearted', 'inconsolable', 'joyless', 'low', 'low-spirited', 'melancholic', 'melancholy', 'miserable', 'mournful', 'saddened', 'sorrowful', 'sorry', 'unhappy', 'woebegone', 'woeful', 'wretched']"
believe,"['accept', 'buy', 'credit', 'swallow', 'take', 'trust']"
disgusting,"['abhorrent', 'abominable', 'appalling', 'awful', 'distasteful', 'dreadful', 'evil', 'foul', 'fulsome', 'gross', 'hideous', 'horrendous', 'horrible', 'horrid', 'loathsome', 'nasty', 'nauseating', 'nauseous', 'noisome', 'noxious', 'obnoxious', 'obscene', 'odious', 'offensive', 'rancid', 'repellent', 'repugnant', 'repulsive', 'revolting', 'scandalous', 'shocking', 'sickening', 'ugly']"
hands,"['control', 'grasp']"
wrapped,"['banded', 'begirt', 'belted', 'engirded', 'engirdled', 'enwound', 'girded', 'girdled', 'girted', 'girthed']"
leaf,"['flip', 'riffle', 'skim', 'thumb']"
parcelled,"['administer', 'allocate', 'apportion', 'deal (out)', 'dispense', 'distribute', 'dole out', 'hand out', 'mete (out)', 'portion', 'prorate']"
provoked,"['badgered', 'bedeviled', 'frustrated', 'haggled', 'harassed', 'harried', 'hassled', 'inconvenienced', 'persecuted', 'pestered', 'pinpricked', 'plagued', 'tested', 'tormented', 'tortured', 'tried', 'aggravated', 'annoyed', 'bothered', 'exasperated', 'galled', 'irked', 'irritated', 'narked', 'peeved', 'put out', 'scunnered', 'teed off', 'vexed', 'displeased', 'distressed', 'disturbed', 'perturbed', 'troubled', 'upset', 'angered', 'angry', 'indignant', 'inflamed', 'infuriated', 'irate', 'ireful', 'mad', 'outraged', 'rankled', 'riled', 'roiled', 'shirty', 'sore', 'steaming', 'bristly', 'cross', 'disapproving', 'huffy', 'piqued', 'resentful', 'bearish', 'bilious', 'cantankerous', 'choleric', 'churlish', 'crabby', 'cranky', 'dyspeptic', 'fretful', 'fussy', 'grouchy', 'grumpy', 'ill-humored', 'irascible', 'irritable', 'peevish', 'petulant', 'snappish', 'snuffy', 'testy', 'touchy']"
angry,"['angered', 'apoplectic', 'ballistic', 'cheesed off', 'choleric', 'enraged', 'foaming', 'fuming', 'furious', 'hopping', 'horn-mad', 'hot', 'incensed', 'indignant', 'inflamed', 'infuriate', 'infuriated', 'irate', 'ireful', 'livid', 'mad', 'outraged', 'rabid', 'rankled', 'riled', 'riley', 'roiled', 'shirty', 'sore', 'steamed up', 'steaming', 'teed off', 'ticked', 'wrathful', 'wroth']"
wretched,"['atrocious', 'awful', 'dismal', 'execrable', 'horrible', 'lousy', 'punk', 'rotten', 'sucky', 'terrible']"
straightaway,"['immediate', 'instant', 'instantaneous', 'split-second']"
fetch,"['bring', 'cost', 'go (for)', 'run', 'sell (for)']"
wondered,"['challenged', 'controverted', 'disagreed (with)', 'disbelieved', 'discounted', 'discredited', 'disputed', 'distrusted', 'doubted', 'mistrusted', 'questioned', 'denied', 'disavowed', 'disclaimed', 'disowned', 'rejected', 'repudiated', 'belied', 'confuted', 'disproved', 'rebutted', 'refuted']"
important,"['big', 'consequential', 'earthshaking', 'earth-shattering', 'eventful', 'historic', 'major', 'material', 'meaningful', 'momentous', 'monumental', 'much', 'significant', 'substantial', 'tectonic', 'weighty']"
ours,"[' our  ', ' her  ', ' my  ', ' their  ', ' his  ', ' its  ']"
goes,"['advances', 'comes', 'comes along', 'does', 'fares', 'forges', 'gets along', 'gets on', 'goes along', 'goes off', 'marches', 'paces', 'proceeds', 'progresses']"
meekly,"['abjectly', 'deferentially', 'hat in hand', 'humbly', 'lowly', 'meanly', 'modestly', 'sheepishly', 'submissively']"
over,['above']
reverently,"['worshipfully', 'lovingly', 'regardfully', 'respectfully', 'admiringly', 'appreciatively', 'approvingly', 'complimentarily', 'favorably', 'positively']"
bowing,"['bowed', 'declined', 'declining', 'descendant', 'descending', 'drooping', 'droopy', 'hanging', 'hung', 'inclining', 'nodding', 'pendulous', 'sagging', 'stooping', 'weeping']"
shrinking,"['chicken', 'fainthearted', 'fearsome', 'shy', 'timid', 'timorous', 'tremulant', 'tremulous', 'affrighted', 'afraid', 'aghast', 'alarmed', 'fearful', 'frightened', 'horrified', 'horror-struck', 'hysterical', 'scared', 'scary', 'shocked', 'spooked', 'terrified', 'terrorized', 'agitated', 'anxious', 'apprehensive', 'disconcerted', 'disquieted', 'disturbed', 'funky', 'jittery', 'jumpy', 'nervous', 'panicked', 'panicky', 'panic-stricken', 'perturbed', 'skittish', 'uneasy', 'upset', 'worried', 'phobic', 'appalled', 'dismayed', 'startled', 'cowed', 'daunted', 'intimidated', 'unnerved', 'coward', 'cowardly', 'craven', 'gutless', 'lily-livered', 'pusillanimous', 'careful', 'cautious', 'heedful', 'prudent', 'unadventurous', 'wary']"
sits,['sets']
stuffs,"['blocks', 'bungs', 'dams', 'fills', 'packs', 'plugs', 'stops']"
infuriated,"['angered', 'angry', 'apoplectic', 'ballistic', 'cheesed off', 'choleric', 'enraged', 'foaming', 'fuming', 'furious', 'hopping', 'horn-mad', 'hot', 'incensed', 'indignant', 'inflamed', 'infuriate', 'irate', 'ireful', 'livid', 'mad', 'outraged', 'rabid', 'rankled', 'riled', 'riley', 'roiled', 'shirty', 'sore', 'steamed up', 'steaming', 'teed off', 'ticked', 'wrathful', 'wroth']"
fellows,"['beaux', 'boyfriends', 'boys', 'men', 'old men', 'swains']"
scraped,"['rasped', 'sandblasted', 'sanded', 'sandpapered', 'scoured', 'scrubbed', 'soapy', 'waxy', 'coated', 'glazed', 'waxed', 'brushed', 'buffed', 'burnished', 'glossed', 'ground', 'polished', 'rubbed', 'shined', 'greased', 'greasy', 'lubricated', 'oiled', 'slick', 'slicked', 'slippery', 'slippy', 'slithery']"
coins,"['designs', 'hatches', 'produces', 'concocts', 'constructs', 'contrives', 'cooks (up)', 'devises', 'drums up', 'excogitates', 'fabricates', 'invents', 'makes up', 'manufactures', 'thinks (up)', 'trumps up', 'vamps (up)', 'daydreams', 'dreams', 'fantasizes', 'conceives', 'envisages', 'envisions', 'imagines', 'pictures', 'visions', 'visualizes', 'ad-libs', 'extemporizes', 'improvises']"
mean,"['denote', 'express', 'import', 'intend', 'signify', 'spell']"
lose,"['mislay', 'misplace']"
feelings,"['heartstrings', 'passions', 'sensibilities']"
run,"['dash', 'gallop', 'jog', 'scamper', 'sprint', 'trip', 'trot']"
petty,"['illiberal', 'insular', 'Lilliputian', 'little', 'narrow', 'narrow-minded', 'parochial', 'picayune', 'provincial', 'sectarian', 'small', 'small-minded']"
errands,"['commutations', 'commutes', 'excursions', 'flights', 'hops', 'jaunts', 'junkets', 'outings', 'sallies', 'sorties', 'tours', 'expeditions', 'journeys', 'passages', 'peregrinations', 'travels', 'treks', 'trips', 'cruises', 'sails', 'voyages', 'drives', 'rides', 'spins', 'grand tours', 'odysseys', 'pilgrimages', 'progresses', 'quests', 'safaris', 'hikes', 'slogs', 'tramps', 'walkabouts', 'walks']"
fields,"['clearings', 'grounds', 'lots', 'parcels', 'plats', 'plots', 'tracts']"
wages,"['emolument', 'hire', 'packet', 'pay', 'paycheck', 'pay envelope', 'payment', 'salary', 'stipend']"
university,"[' college  ', ' academy  ', ' school  ', ' institute  ', ' institution  ', ' educational institution  ', ' varsity  ', ' collegiate  ', ' academic  ', ' seminary  ']"
holidays,"['breaks', 'hols', 'leaves', 'recesses', 'vacations']"
library,['archive']
neighbouring,"[' adjoining  ', ' adjacent  ', ' nearby  ', ' near  ', ' contiguous  ', ' next  ', ' abutting  ', ' bordering  ', ' close  ', ' surrounding  ']"
village,"['bourg', 'hamlet', 'townlet', 'vill', 'whistle-stop']"
order,"['arrangement', 'array', 'disposal', 'disposition', 'distribution', 'ordering', 'sequence', 'setup']"
borrow,"['adopt', 'embrace', 'espouse', 'take on', 'take up']"
books,"['tomes', 'volumes']"
banks,"['arrays', 'assemblages', 'bands', 'batches', 'batteries', 'blocks', 'bunches', 'clots', 'clumps', 'clusters', 'clutches', 'collections', 'constellations', 'groupings', 'groups', 'huddles', 'knots', 'lots', 'musters', 'packages', 'parcels', 'passels', 'sets', 'suites']"
irrigation,"[' watering  ', ' spraying  ', ' sprinkling  ', ' douche  ', ' washing  ', ' flooding  ', ' washout  ', ' irrigational  ', ' overhead irrigation  ', ' spray irrigation  ']"
tank,"['bull pen', 'cage', 'cell', 'hole', 'bastille', 'big house', 'bridewell', 'brig', 'calaboose', 'can', 'clink', 'cooler', 'coop', 'guardroom', 'hock', 'hold', 'hoosegow', 'jail', 'jailhouse', 'joint', 'jug', 'lockup', 'nick', 'pen', 'penitentiary', 'pokey', 'prison', 'quod', 'slam', 'slammer', 'stir', 'stockade', 'tolbooth', 'block', 'ward', 'glasshouse', 'guardhouse', 'hulk(s)', 'concentration camp', 'gulag', 'labor camp', 'prison camp', 'stalag', 'work camp', 'dungeon', 'keep', 'oubliette', 'reformatory', 'reform school', 'training school']"
unfamiliar,"['fresh', 'new', 'novel', 'original', 'strange', 'unaccustomed', 'unheard-of', 'unknown', 'unprecedented']"
asked,"['catechized', 'grilled', 'inquired (of)', 'interrogated', 'queried', 'questioned', 'quizzed']"
live,"['abide', 'dwell', 'reside']"
point,['juncture']
lived,"['abided', 'dwelled', 'resided']"
added,"['additional', 'another', 'else', 'farther', 'fresh', 'further', 'more', 'other']"
born,"['congenital', 'natural']"
community,['neighborhood']
given,"['accustomed', 'habituated', 'used', 'wont']"
honour,"[' respect   ', ' observe   ', ' award   ', ' accolade   ', ' glory  ', ' homage  ', ' reward   ', ' purity   ', ' reverence  ', ' credit  ']"
dignity,"['class', 'fashion', 'quality', 'rank', 'standing', 'state']"
respect,"['reference', 'regard']"
study,"['delving', 'disquisition', 'examen', 'examination', 'exploration', 'inquest', 'inquiry', 'inquisition', 'investigation', 'probation', 'probe', 'probing', 'research']"
make,"['fabricate', 'fashion', 'form', 'frame', 'manufacture', 'produce']"
progress,"['advance', 'advancement', 'furtherance', 'going', 'headway', 'march', 'onrush', 'passage', 'process', 'procession', 'progression']"
throw,"['cast', 'catapult', 'chuck', 'dash', 'fire', 'fling', 'heave', 'hurl', 'hurtle', 'launch', 'lob', 'loft', 'peg', 'pelt', 'pitch', 'sling', 'toss']"
lessons,"['assignments', 'readings']"
accord,"['agree', 'answer', 'check', 'chord', 'cohere', 'coincide', 'comport', 'conform', 'consist', 'correspond', 'dovetail', 'fit', 'go', 'harmonize', 'jibe', 'rhyme', 'sort', 'square', 'tally']"
attach,"['affix', 'bend', 'fasten', 'fix']"
learn.,"['get', 'master', 'pick up']"
words,"['expressions', 'terms']"
spoke,"['articulated', 'brought out', 'enunciated', 'passed', 'said', 'stated', 'talked', 'told', 'uttered', 'verbalized', 'vocalized']"
deep,"['abysmal', 'bottomless', 'profound']"
impression,"['impress', 'imprint', 'print', 'stamp']"
studied,"['advised', 'calculated', 'considered', 'deliberate', 'knowing', 'measured', 'reasoned', 'thought-out', 'thoughtful', 'weighed']"
frenzy,"['agitation', 'deliriousness', 'delirium', 'distraction', 'fever', 'feverishness', 'flap', 'furor', 'furore', 'fury', 'hysteria', 'rage', 'rampage', 'uproar']"
technology,"[' engineering   ', ' applied science   ', ' machinery  ', ' equipment  ', ' mechanism  ', ' engineering science   ', ' science  ', ' technical knowledge  ', ' high tech  ', ' electronic components  ']"
lives,"['biographies', 'bios', 'memoirs']"
usual,"['conventional', 'current', 'customary', 'going', 'popular', 'prevailing', 'prevalent', 'standard', 'stock']"
daily,"['day-to-day', 'diurnal', 'quotidian']"
routine,"['drill', 'grind', 'groove', 'lockstep', 'pattern', 'rote', 'rut', 'treadmill']"
contributor,"['altruist', 'bestower', 'giver', 'angel', 'benefactor', 'donator', 'donor', 'fairy godmother', 'Maecenas', 'patron', 'sugar daddy', 'benefactress', 'patroness', 'almoner', 'almsgiver', 'philanthropist', 'helper', 'subscriber', 'supporter', 'guardian angel', 'protector', 'savior']"
try,"['strain', 'stretch', 'tax', 'test']"
imagine,"['conceit', 'conceive', 'conjure (up)', 'dream', 'envisage', 'envision', 'fancy', 'fantasize', 'fantasy', 'feature', 'ideate', 'image', 'picture', 'see', 'vision', 'visualize']"
simplest,"['bald', 'bare', 'naked', 'plain', 'plain-vanilla', 'unadorned', 'undecorated', 'unembellished', 'unornamented', 'unvarnished']"
technologies,"[' automations  ', ' sciences  ', ' skills  ']"
grown,"['green', 'leafy', 'lush', 'luxuriant', 'overgrown', 'verdant']"
using,"['applying', 'employing', 'exercising', 'exploiting', 'harnessing', 'operating', 'utilizing']"
luxuries,"['amenities', 'comforts', 'extras', 'frills', 'indulgences', 'superfluities']"
provides,"['delivers', 'feeds', 'furnishes', 'gives', 'hands', 'hands over', 'supplies']"
adapt,"['acclimate', 'acclimatize', 'accommodate', 'adjust', 'condition', 'conform', 'doctor', 'edit', 'fashion', 'fit', 'put', 'shape', 'suit', 'tailor']"
traditional,"['classical', 'conventional', 'customary', 'prescriptive']"
simpler,"['bald', 'bare', 'naked', 'plain', 'plain-vanilla', 'unadorned', 'undecorated', 'unembellished', 'unornamented', 'unvarnished']"
methods,"['approaches', 'fashions', 'forms', 'hows', 'manners', 'methodologies', 'recipes', 'strategies', 'styles', 'systems', 'tacks', 'tactics', 'techniques', 'ways']"
surely,"['all right', 'alright', 'assuredly', 'certainly', 'clearly', 'definitely', 'doubtless', 'easily', 'forsooth', 'hands down', 'inarguably', 'incontestably', 'incontrovertibly', 'indeed', 'indisputably', 'plainly', 'really', 'so', 'sure', 'truly', 'unarguably', 'undeniably', 'undoubtedly', 'unquestionably']"
proven,"['attested', 'authenticated', 'confirmed', 'demonstrated', 'established', 'substantiated', 'valid', 'validated', 'verified', 'actual', 'concrete', 'de facto', 'effective', 'existent', 'factual', 'genuine', 'real', 'sure-enough', 'true', 'very', 'incontestable', 'incontrovertible', 'indisputable', 'indubitable', 'inescapable', 'irrefutable', 'undeniable', 'unquestionable', 'believable', 'convincing', 'literal', 'realistic', 'unmistakable', 'verifiable', 'authentic', 'bona fide', 'real-life', 'real-world', 'absolute', 'certain', 'final', 'hard', 'objective', 'palpable', 'positive', 'substantial', 'tangible', 'authoritative', 'certifiable', 'certified']"
beneficial,"['advantageous', 'benefic', 'beneficent', 'benignant', 'favorable', 'friendly', 'good', 'helpful', 'kindly', 'profitable', 'salutary']"
necessary,"['compulsory', 'forced', 'imperative', 'incumbent', 'involuntary', 'mandatory', 'nonelective', 'obligatory', 'peremptory', 'required']"
confused,"['chaotic', 'cluttered', 'disarranged', 'disarrayed', 'disheveled', 'disordered', 'disorderly', 'higgledy-piggledy', 'hugger-mugger', 'jumbled', 'littered', 'messed', 'messy', 'muddled', 'mussed', 'mussy', 'pell-mell', 'rumpled', 'sloppy', 'topsy-turvy', 'tousled', 'tumbled', 'unkempt', 'untidy', 'upside-down']"
systematic,"['methodical', 'neat', 'orderly', 'organized', 'regular', 'systematized']"
techniques,"['approaches', 'fashions', 'forms', 'hows', 'manners', 'methodologies', 'methods', 'recipes', 'strategies', 'styles', 'systems', 'tacks', 'tactics', 'ways']"
employed,"['active', 'assiduous', 'bustling', 'busy', 'diligent', 'engaged', 'hopping', 'industrious', 'laborious', 'occupied', 'sedulous', 'tied-up', 'working']"
industry,"['assiduity', 'assiduousness', 'diligence', 'industriousness', 'sedulity', 'sedulousness']"
research,"['delving', 'disquisition', 'examen', 'examination', 'exploration', 'inquest', 'inquiry', 'inquisition', 'investigation', 'probation', 'probe', 'probing', 'study']"
agriculture,"['farming', 'husbandry']"
commerce,"['business', 'marketplace', 'trade', 'traffic']"
studies,"['disquisitions', 'examens', 'examinations', 'explorations', 'inquests', 'inquiries', 'inquisitions', 'investigations', 'probations', 'probes', 'probings', 'researches']"
easier,"['cheap', 'downhill', 'effortless', 'facile', 'fluent', 'fluid', 'hands-down', 'light', 'painless', 'ready', 'royal', 'simple', 'smooth', 'snap', 'soft']"
due,['mature']
opinion,"['belief', 'conviction', 'eye', 'feeling', 'judgment', 'mind', 'notion', 'persuasion', 'sentiment', 'verdict', 'view']"
brings,"['begets', 'breeds', 'brings about', 'brings on', 'catalyzes', 'causes', 'creates', 'does', 'draws on', 'effects', 'effectuates', 'engenders', 'generates', 'induces', 'invokes', 'makes', 'occasions', 'produces', 'prompts', 'results (in)', 'spawns', 'translates (into)', 'works', 'yields']"
worst,"['inferior', 'lesser', 'worse', 'common', 'commonplace', 'everyday', 'familiar', 'frequent', 'garden', 'household', 'normal', 'ordinary', 'routine', 'ubiquitous', 'usual', 'bad', 'bastard', 'bush', 'bush-league', 'deficient', 'depressed', 'dissatisfactory', 'ill', 'inferior', 'lame', 'lousy', 'low', 'lower', 'off', 'paltry', 'poor', 'punk', 'substandard', 'unacceptable', 'unsatisfactory', 'wanting', 'low-grade', 'substandard', 'mediocre', 'second-class', 'second-rate', 'atrocious', 'awful', 'execrable', 'pathetic', 'rotten', 'terrible', 'vile', 'wretched']"
earliest,"['first', 'foremost', 'headmost', 'inaugural', 'initial', 'leadoff', 'maiden', 'original', 'pioneer', 'premier', 'virgin']"
Paleolithic,"[' palaeolithic  ', ' Paleolithic Age  ', ' neolithic  ', ' mezzolithic  ', ' eolithic  ']"
Era,"['age', 'day', 'epoch', 'period', 'time']"
language,"['lingo', 'mother tongue', 'speech', 'tongue', 'vocabulary']"
key,"['arch', 'big', 'capital', 'cardinal', 'central', 'chief', 'dominant', 'first', 'foremost', 'grand', 'great', 'greatest', 'highest', 'leading', 'main', 'master', 'number one', 'numero uno', 'overbearing', 'overmastering', 'overriding', 'paramount', 'predominant', 'preeminent', 'premier', 'primal', 'primary', 'principal', 'prior', 'sovereign', 'supreme']"
factor,"['agent', 'assignee', 'attorney', 'commissary', 'delegate', 'deputy', 'envoy', 'minister', 'procurator', 'proxy', 'rep', 'representative']"
creation,"['brainchild', 'coinage', 'concoction', 'contrivance', 'innovation', 'invention', 'wrinkle']"
ago,"['agone', 'back', 'since', 'syne']"
homo,"['hominid', 'humanoid', 'baby', 'being', 'bird', 'bod', 'body', 'character', 'cookie', 'creature', 'customer', 'devil', 'duck', 'egg', 'face', 'fish', 'guy', 'head', 'human', 'human being', 'individual', 'life', 'man', 'mortal', 'party', 'person', 'personage', 'scout', 'slob', 'sort', 'soul', 'specimen', 'stiff', 'thing', 'wight', 'brother', 'fellow', 'fellowman', 'neighbor', 'celebrity', 'personality', 'self', 'somebody']"
sapiens,"['humanity', 'humankind', 'man', 'mankind']"
humans,"['babies', 'beings', 'birds', 'bodies', 'bods', 'characters', 'cookies', 'creatures', 'customers', 'devils', 'ducks', 'eggs', 'faces', 'fish', 'guys', 'heads', 'human beings', 'individuals', 'lives', 'men', 'mortals', 'parties', 'people', 'personages', 'scouts', 'slobs', 'sorts', 'souls', 'specimens', 'stiffs', 'things', 'wights']"
able,"['capable', 'competent', 'equal', 'fit', 'good', 'qualified', 'suitable']"
communicate,"['conduct', 'convey', 'give', 'impart', 'spread', 'transfer', 'transfuse', 'transmit']"
ideas,"['abstractions', 'cogitations', 'conceptions', 'concepts', 'images', 'impressions', 'intellections', ""mind's eyes"", 'notions', 'pictures', 'thoughts']"
verbal,"['lexical', 'linguistic', 'rhetorical', 'vocabular', 'wordy']"
communication,"['dispatch', 'message']"
ancestors,"['fathers', 'forebearers', 'forebears', 'forefathers', 'grandfathers', 'primogenitors', 'progenitors']"
tools,"['devices', 'implements', 'instruments', 'utensils']"
emergence,"['advent', 'appearance', 'arrival', 'debut', 'alpha', 'baseline', 'beginning', 'birth', 'commencement', 'dawn', 'day one', 'genesis', 'get-go', 'inception', 'incipience', 'incipiency', 'kickoff', 'launch', 'morning', 'nascence', 'nascency', 'onset', 'outset', 'start', 'threshold', 'dawning', 'opening', 'drawing board', 'first base', 'ground zero', 'square one', 'creation', 'founding', 'inauguration', 'initiation', 'institution', 'origination', 'cradle', 'fountain', 'fountainhead', 'germ', 'origin', 'root', 'seedbed', 'source', 'spring', 'well', 'wellspring']"
approximately,"['about', 'around', 'like', 'more or less', 'much', 'near', 'plus or minus', 'roughly', 'say', 'some']"
greatly,"['gallantly', 'grandly', 'greatheartedly', 'heroically', 'high-mindedly', 'honorably', 'magnanimously', 'nobly']"
aided,"['abetted', 'assisted', 'backed', 'backstopped', 'helped', 'propped (up)', 'supported']"
